SEX,DESIGNATION,AGE,SALARY,LEAVES USED,LEAVES REMAINING,RATINGS,PAST EXP,nb_months,yearsMonths,UNIT_Finance,UNIT_IT,UNIT_Management,UNIT_Marketing,UNIT_Operations,UNIT_Web,nb_months_log,yearsMonths_log,PAST EXP grouped,LEAVES REMAINING Z,LEAVES USED Z,DESIGNATION M
1,1,3.258096538021482,11.045670055905612,28,2,3,1.0,24,2.0,0,0,1,0,0,0,3.1780538303479458,0.6931471805599453,1,-1.18158002644791,1.18158002644791,1
1,0,3.2188758248682006,10.603386885918606,25,5,4,2.0,20,1.6666666666666665,0,1,0,0,0,0,2.995732273553991,0.5108256237659906,1,-0.5327112571451391,0.5327112571451391,0
0,0,3.2188758248682006,10.731187478961756,28,2,5,2.0,24,2.0,0,0,0,0,0,1,3.1780538303479458,0.6931471805599453,1,-1.18158002644791,1.18158002644791,0
1,0,3.091042453358316,10.799698018576091,19,11,2,0.0,13,1.0833333333333333,0,0,0,0,0,1,2.5649493574615367,0.08004270767353636,0,0.7650262814604026,-0.7650262814604026,0
1,0,3.1780538303479458,10.776390501067295,24,6,5,0.0,31,2.5833333333333335,0,0,0,0,0,1,3.4339872044851463,0.949080554697146,0,-0.31642166737754884,0.31642166737754884,0
1,0,3.044522437723423,10.703536560322721,22,8,4,0.0,14,1.1666666666666667,0,0,0,0,1,0,2.6390573296152584,0.15415067982725836,0,0.11615751215763173,-0.11615751215763173,0
1,0,3.044522437723423,10.639670275909648,28,2,2,0.0,13,1.0833333333333333,0,0,1,0,0,0,2.5649493574615367,0.08004270767353636,0,-1.18158002644791,1.18158002644791,0
0,0,3.1780538303479458,10.630939536788064,22,8,3,1.0,19,1.5833333333333335,0,0,0,0,0,1,2.9444389791664403,0.45953232937844024,1,0.11615751215763173,-0.11615751215763173,0
0,3,3.4011973816621555,11.522400435332747,20,10,2,4.0,38,3.1666666666666665,0,0,1,0,0,0,3.6375861597263857,1.1526795099383853,2,0.5487366916928124,-0.5487366916928124,3
0,0,3.1780538303479458,10.641106060692902,21,9,3,1.0,18,1.5,0,0,0,0,1,0,2.8903717578961645,0.4054651081081644,1,0.33244710192522203,-0.33244710192522203,0
1,0,3.2188758248682006,10.67717731581126,22,8,3,2.0,18,1.5,0,0,0,0,0,1,2.8903717578961645,0.4054651081081644,1,0.11615751215763173,-0.11615751215763173,0
0,0,3.1354942159291497,10.726148691628156,26,4,4,0.0,18,1.5,0,0,0,0,1,0,2.8903717578961645,0.4054651081081644,0,-0.7490008469127294,0.7490008469127294,0
1,0,3.2188758248682006,10.760771103830251,19,11,5,1.0,35,2.9166666666666665,0,0,0,0,1,0,3.5553480614894135,1.0704414117014134,1,0.7650262814604026,-0.7650262814604026,0
0,0,3.1780538303479458,10.632122526025627,22,8,2,2.0,11,0.9166666666666666,0,0,0,0,1,0,2.3978952727983707,-0.08701137698962981,1,0.11615751215763173,-0.11615751215763173,0
1,0,3.044522437723423,10.779476987636757,26,4,5,0.0,19,1.5833333333333335,1,0,0,0,0,0,2.9444389791664403,0.45953232937844024,0,-0.7490008469127294,0.7490008469127294,0
1,1,3.332204510175204,10.85205184496058,28,2,2,4.0,19,1.5833333333333335,0,0,1,0,0,0,2.9444389791664403,0.45953232937844024,2,-1.18158002644791,1.18158002644791,1
0,1,3.295836866004329,11.094466298566607,21,9,2,1.0,35,2.9166666666666665,1,0,0,0,0,0,3.5553480614894135,1.0704414117014134,1,0.33244710192522203,-0.33244710192522203,1
0,0,3.1354942159291497,10.730728467576773,30,0,5,1.0,11,0.9166666666666666,0,0,0,0,0,1,2.3978952727983707,-0.08701137698962981,1,-1.6141592059830907,1.6141592059830907,0
0,0,3.2188758248682006,10.678629380648701,20,10,5,2.0,19,1.5833333333333335,0,0,1,0,0,0,2.9444389791664403,0.45953232937844024,1,0.5487366916928124,-0.5487366916928124,0
1,0,3.091042453358316,10.665204181618838,28,2,5,0.0,28,2.3333333333333335,1,0,0,0,0,0,3.332204510175204,0.8472978603872037,0,-1.18158002644791,1.18158002644791,0
0,0,3.1780538303479458,10.63262909331945,25,5,5,2.0,17,1.4166666666666667,0,1,0,0,0,0,2.833213344056216,0.3483066942682158,1,-0.5327112571451391,0.5327112571451391,0
1,1,3.295836866004329,10.908576397569082,23,7,4,4.0,13,1.0833333333333333,0,0,0,1,0,0,2.5649493574615367,0.08004270767353636,2,-0.10013207760995856,0.10013207760995856,1
1,0,3.091042453358316,10.64670978572838,15,15,5,0.0,18,1.5,0,0,1,0,0,0,2.8903717578961645,0.4054651081081644,0,1.6301846405307638,-1.6301846405307638,0
0,5,3.4011973816621555,12.688896863682674,27,3,3,4.0,11,0.9166666666666666,0,0,0,0,0,1,2.3978952727983707,-0.08701137698962981,2,-0.9652904366803198,0.9652904366803198,3
1,0,3.2188758248682006,10.73070660463555,16,14,2,1.0,32,2.6666666666666665,0,0,1,0,0,0,3.4657359027997265,0.9808292530117262,1,1.4138950507631736,-1.4138950507631736,0
1,0,3.2188758248682006,10.692285763895006,24,6,3,1.0,35,2.9166666666666665,0,1,0,0,0,0,3.5553480614894135,1.0704414117014134,1,-0.31642166737754884,0.31642166737754884,0
0,0,3.1354942159291497,10.657024033108858,24,6,4,1.0,12,1.0,0,1,0,0,0,0,2.4849066497880004,0.0,1,-0.31642166737754884,0.31642166737754884,0
1,0,3.1780538303479458,10.794973165491312,22,8,5,1.0,26,2.1666666666666665,0,0,0,0,1,0,3.258096538021482,0.7731898882334817,1,0.11615751215763173,-0.11615751215763173,0
0,0,3.1780538303479458,10.695234949335683,17,13,5,1.0,27,2.25,0,0,1,0,0,0,3.295836866004329,0.8109302162163288,1,1.1976054609955833,-1.1976054609955833,0
1,0,3.2188758248682006,10.783197284147283,15,15,4,2.0,24,2.0,0,0,0,0,0,1,3.1780538303479458,0.6931471805599453,1,1.6301846405307638,-1.6301846405307638,0
1,1,3.332204510175204,10.827111331777076,24,6,4,3.0,25,2.0833333333333335,0,0,0,0,1,0,3.2188758248682006,0.7339691750802005,1,-0.31642166737754884,0.31642166737754884,1
1,0,3.1354942159291497,10.78363283777393,19,11,4,0.0,21,1.75,0,1,0,0,0,0,3.044522437723423,0.5596157879354227,0,0.7650262814604026,-0.7650262814604026,0
1,0,3.1354942159291497,10.62203441272879,19,11,4,0.0,27,2.25,0,0,1,0,0,0,3.295836866004329,0.8109302162163288,0,0.7650262814604026,-0.7650262814604026,0
0,0,3.091042453358316,10.685858244843748,25,5,3,0.0,17,1.4166666666666667,0,1,0,0,0,0,2.833213344056216,0.3483066942682158,0,-0.5327112571451391,0.5327112571451391,0
1,0,3.091042453358316,10.793064630891859,27,3,3,0.0,17,1.4166666666666667,0,0,1,0,0,0,2.833213344056216,0.3483066942682158,0,-0.9652904366803198,0.9652904366803198,0
1,0,3.091042453358316,10.778914622355282,23,7,5,0.0,15,1.25,0,0,0,1,0,0,2.70805020110221,0.22314355131420976,0,-0.10013207760995856,0.10013207760995856,0
1,0,3.044522437723423,10.701264982174155,29,1,5,0.0,26,2.1666666666666665,0,0,0,0,1,0,3.258096538021482,0.7731898882334817,0,-1.3978696162155004,1.3978696162155004,0
1,0,3.1354942159291497,10.794911656680155,26,4,2,1.0,13,1.0833333333333333,0,0,1,0,0,0,2.5649493574615367,0.08004270767353636,1,-0.7490008469127294,0.7490008469127294,0
0,0,3.2188758248682006,10.768000662228644,16,14,4,2.0,26,2.1666666666666665,1,0,0,0,0,0,3.258096538021482,0.7731898882334817,1,1.4138950507631736,-1.4138950507631736,0
1,0,3.2188758248682006,10.798002912532443,29,1,3,2.0,24,2.0,0,0,1,0,0,0,3.1780538303479458,0.6931471805599453,1,-1.3978696162155004,1.3978696162155004,0
1,0,3.044522437723423,10.707303634311371,22,8,5,0.0,17,1.4166666666666667,0,0,0,1,0,0,2.833213344056216,0.3483066942682158,0,0.11615751215763173,-0.11615751215763173,0
0,0,3.1354942159291497,10.66246928901762,22,8,2,0.0,26,2.1666666666666665,0,0,0,0,1,0,3.258096538021482,0.7731898882334817,0,0.11615751215763173,-0.11615751215763173,0
1,0,3.044522437723423,10.696050111394271,25,5,2,0.0,25,2.0833333333333335,0,0,0,0,0,1,3.2188758248682006,0.7339691750802005,0,-0.5327112571451391,0.5327112571451391,0
1,2,3.4011973816621555,11.503864538479714,28,2,3,4.0,24,2.0,0,0,0,1,0,0,3.1780538303479458,0.6931471805599453,2,-1.18158002644791,1.18158002644791,2
0,0,3.1354942159291497,10.773441109201919,27,3,4,1.0,13,1.0833333333333333,0,1,0,0,0,0,2.5649493574615367,0.08004270767353636,1,-0.9652904366803198,0.9652904366803198,0
0,0,3.091042453358316,10.803770846264467,24,6,2,0.0,22,1.8333333333333335,0,0,0,1,0,0,3.091042453358316,0.6061358035703156,0,-0.31642166737754884,0.31642166737754884,0
0,0,3.1780538303479458,10.781328474035083,23,7,2,2.0,13,1.0833333333333333,1,0,0,0,0,0,2.5649493574615367,0.08004270767353636,1,-0.10013207760995856,0.10013207760995856,0
0,0,3.1780538303479458,10.810333825582283,18,12,3,0.0,34,2.8333333333333335,1,0,0,0,0,0,3.5263605246161616,1.0414538748281612,0,0.9813158712279929,-0.9813158712279929,0
0,0,3.1354942159291497,10.716282695361969,24,6,4,1.0,12,1.0,0,1,0,0,0,0,2.4849066497880004,0.0,1,-0.31642166737754884,0.31642166737754884,0
1,0,3.091042453358316,10.636840537810377,28,2,4,0.0,20,1.6666666666666665,0,0,0,0,0,1,2.995732273553991,0.5108256237659906,0,-1.18158002644791,1.18158002644791,0
0,0,3.091042453358316,10.731689964088938,30,0,4,0.0,11,0.9166666666666666,0,0,0,0,1,0,2.3978952727983707,-0.08701137698962981,0,-1.6141592059830907,1.6141592059830907,0
0,0,3.091042453358316,10.621985665531742,21,9,2,0.0,11,0.9166666666666666,0,0,1,0,0,0,2.3978952727983707,-0.08701137698962981,0,0.33244710192522203,-0.33244710192522203,0
0,1,3.2188758248682006,11.024399348699005,22,8,2,0.0,47,3.9166666666666665,0,1,0,0,0,0,3.8501476017100584,1.3652409519220583,0,0.11615751215763173,-0.11615751215763173,1
1,0,3.1354942159291497,10.80845441067884,23,7,2,0.0,31,2.5833333333333335,1,0,0,0,0,0,3.4339872044851463,0.949080554697146,0,-0.10013207760995856,0.10013207760995856,0
0,0,3.1354942159291497,10.610660904829166,23,7,3,1.0,15,1.25,0,0,0,1,0,0,2.70805020110221,0.22314355131420976,1,-0.10013207760995856,0.10013207760995856,0
1,0,3.1354942159291497,10.808393725543645,15,15,3,0.0,32,2.6666666666666665,0,1,0,0,0,0,3.4657359027997265,0.9808292530117262,0,1.6301846405307638,-1.6301846405307638,0
1,0,3.044522437723423,10.597659208142261,19,11,3,0.0,17,1.4166666666666667,0,1,0,0,0,0,2.833213344056216,0.3483066942682158,0,0.7650262814604026,-0.7650262814604026,0
1,0,3.2188758248682006,10.770146766401952,25,5,3,2.0,20,1.6666666666666665,0,0,0,1,0,0,2.995732273553991,0.5108256237659906,1,-0.5327112571451391,0.5327112571451391,0
0,0,3.091042453358316,10.775742798820527,26,4,2,0.0,32,2.6666666666666665,0,0,0,1,0,0,3.4657359027997265,0.9808292530117262,0,-0.7490008469127294,0.7490008469127294,0
1,0,3.1354942159291497,10.714906538174109,23,7,3,0.0,18,1.5,1,0,0,0,0,0,2.8903717578961645,0.4054651081081644,0,-0.10013207760995856,0.10013207760995856,0
0,1,3.258096538021482,10.889341659795601,26,4,4,1.0,47,3.9166666666666665,0,0,0,0,0,1,3.8501476017100584,1.3652409519220583,1,-0.7490008469127294,0.7490008469127294,1
1,0,3.044522437723423,10.613590173745488,25,5,2,0.0,34,2.8333333333333335,0,0,0,0,0,1,3.5263605246161616,1.0414538748281612,0,-0.5327112571451391,0.5327112571451391,0
1,0,3.1780538303479458,10.637680702532075,29,1,3,1.0,24,2.0,0,0,0,1,0,0,3.1780538303479458,0.6931471805599453,1,-1.3978696162155004,1.3978696162155004,0
0,0,3.1354942159291497,10.735287364761383,25,5,4,1.0,14,1.1666666666666667,1,0,0,0,0,0,2.6390573296152584,0.15415067982725836,1,-0.5327112571451391,0.5327112571451391,0
0,0,3.044522437723423,10.660805999303808,20,10,4,0.0,32,2.6666666666666665,1,0,0,0,0,0,3.4657359027997265,0.9808292530117262,0,0.5487366916928124,-0.5487366916928124,0
0,1,3.258096538021482,11.100194020870019,26,4,4,0.0,33,2.75,0,1,0,0,0,0,3.4965075614664802,1.0116009116784799,0,-0.7490008469127294,0.7490008469127294,1
1,0,3.091042453358316,10.814645132298535,28,2,2,0.0,23,1.9166666666666665,0,0,0,0,0,1,3.1354942159291497,0.6505875661411493,0,-1.18158002644791,1.18158002644791,0
0,0,3.2188758248682006,10.692512933364407,30,0,3,2.0,26,2.1666666666666665,0,0,0,0,1,0,3.258096538021482,0.7731898882334817,1,-1.6141592059830907,1.6141592059830907,0
1,0,3.091042453358316,10.655328079435291,20,10,3,0.0,22,1.8333333333333335,0,0,0,1,0,0,3.091042453358316,0.6061358035703156,0,0.5487366916928124,-0.5487366916928124,0
1,0,3.1354942159291497,10.701264982174155,17,13,5,0.0,22,1.8333333333333335,0,0,1,0,0,0,3.091042453358316,0.6061358035703156,0,1.1976054609955833,-1.1976054609955833,0
0,0,3.091042453358316,10.768484990022733,28,2,5,0.0,33,2.75,0,0,0,0,1,0,3.4965075614664802,1.0116009116784799,0,-1.18158002644791,1.18158002644791,0
0,0,3.044522437723423,10.654785709738103,18,12,4,0.0,26,2.1666666666666665,0,1,0,0,0,0,3.258096538021482,0.7731898882334817,0,0.9813158712279929,-0.9813158712279929,0
1,0,3.1780538303479458,10.799085661185194,25,5,2,1.0,26,2.1666666666666665,1,0,0,0,0,0,3.258096538021482,0.7731898882334817,1,-0.5327112571451391,0.5327112571451391,0
1,0,3.044522437723423,10.648325448501428,16,14,2,0.0,35,2.9166666666666665,0,1,0,0,0,0,3.5553480614894135,1.0704414117014134,0,1.4138950507631736,-1.4138950507631736,0
0,0,3.044522437723423,10.660243134306185,27,3,3,0.0,11,0.9166666666666666,0,0,0,0,1,0,2.3978952727983707,-0.08701137698962981,0,-0.9652904366803198,0.9652904366803198,0
1,1,3.332204510175204,11.108664631432267,30,0,3,4.0,13,1.0833333333333333,0,0,0,1,0,0,2.5649493574615367,0.08004270767353636,2,-1.6141592059830907,1.6141592059830907,1
0,0,3.2188758248682006,10.650412438776545,28,2,5,2.0,24,2.0,0,1,0,0,0,0,3.1780538303479458,0.6931471805599453,1,-1.18158002644791,1.18158002644791,0
1,0,3.1780538303479458,10.733566587591218,18,12,3,1.0,25,2.0833333333333335,0,0,0,0,0,1,3.2188758248682006,0.7339691750802005,1,0.9813158712279929,-0.9813158712279929,0
1,0,3.1780538303479458,10.705466716232126,22,8,2,1.0,28,2.3333333333333335,0,1,0,0,0,0,3.332204510175204,0.8472978603872037,1,0.11615751215763173,-0.11615751215763173,0
1,0,3.091042453358316,10.79671434481173,17,13,3,0.0,23,1.9166666666666665,0,0,1,0,0,0,3.1354942159291497,0.6505875661411493,0,1.1976054609955833,-1.1976054609955833,0
1,0,3.044522437723423,10.800554689442524,15,15,2,0.0,20,1.6666666666666665,0,0,0,0,1,0,2.995732273553991,0.5108256237659906,0,1.6301846405307638,-1.6301846405307638,0
1,0,3.1354942159291497,10.797369062897154,16,14,3,1.0,13,1.0833333333333333,0,0,0,1,0,0,2.5649493574615367,0.08004270767353636,1,1.4138950507631736,-1.4138950507631736,0
1,1,3.332204510175204,10.966403576545964,18,12,4,0.0,38,3.1666666666666665,0,0,0,1,0,0,3.6375861597263857,1.1526795099383853,0,0.9813158712279929,-0.9813158712279929,1
1,4,3.4011973816621555,12.075377227724859,30,0,4,4.0,52,4.333333333333333,0,0,0,1,0,0,3.9512437185814275,1.466337068793427,2,-1.6141592059830907,1.6141592059830907,3
1,0,3.091042453358316,10.67032654723949,30,0,3,0.0,28,2.3333333333333335,0,0,1,0,0,0,3.332204510175204,0.8472978603872037,0,-1.6141592059830907,1.6141592059830907,0
1,0,3.1780538303479458,10.787110454145898,18,12,4,0.0,31,2.5833333333333335,1,0,0,0,0,0,3.4339872044851463,0.949080554697146,0,0.9813158712279929,-0.9813158712279929,0
0,0,3.1354942159291497,10.686863844288563,18,12,3,0.0,34,2.8333333333333335,0,0,0,0,0,1,3.5263605246161616,1.0414538748281612,0,0.9813158712279929,-0.9813158712279929,0
0,0,3.091042453358316,10.626848660502082,24,6,2,0.0,27,2.25,0,1,0,0,0,0,3.295836866004329,0.8109302162163288,0,-0.31642166737754884,0.31642166737754884,0
1,0,3.2188758248682006,10.788700328839422,24,6,4,1.0,32,2.6666666666666665,0,0,0,0,1,0,3.4657359027997265,0.9808292530117262,1,-0.31642166737754884,0.31642166737754884,0
0,2,3.332204510175204,11.36478502077116,18,12,2,4.0,16,1.3333333333333333,1,0,0,0,0,0,2.772588722239781,0.28768207245178085,2,0.9813158712279929,-0.9813158712279929,2
1,0,3.2188758248682006,10.70038645533948,20,10,5,3.0,12,1.0,0,0,0,1,0,0,2.4849066497880004,0.0,1,0.5487366916928124,-0.5487366916928124,0
0,0,3.2188758248682006,10.652684198947096,28,2,5,1.0,30,2.5,0,1,0,0,0,0,3.4011973816621555,0.9162907318741551,1,-1.18158002644791,1.18158002644791,0
1,4,3.4011973816621555,12.164171944415102,20,10,3,4.0,16,1.3333333333333333,0,1,0,0,0,0,2.772588722239781,0.28768207245178085,2,0.5487366916928124,-0.5487366916928124,3
0,0,3.091042453358316,10.677200380935641,25,5,4,0.0,30,2.5,0,0,0,0,1,0,3.4011973816621555,0.9162907318741551,0,-0.5327112571451391,0.5327112571451391,0
1,0,3.2188758248682006,10.774487988550476,15,15,4,3.0,14,1.1666666666666667,1,0,0,0,0,0,2.6390573296152584,0.15415067982725836,1,1.6301846405307638,-1.6301846405307638,0
0,0,3.091042453358316,10.67382722892598,23,7,3,0.0,30,2.5,0,0,0,0,1,0,3.4011973816621555,0.9162907318741551,0,-0.10013207760995856,0.10013207760995856,0
0,0,3.091042453358316,10.709673197721699,28,2,5,0.0,31,2.5833333333333335,0,0,0,0,1,0,3.4339872044851463,0.949080554697146,0,-1.18158002644791,1.18158002644791,0
0,0,3.2188758248682006,10.647090176584566,23,7,2,3.0,12,1.0,0,0,1,0,0,0,2.4849066497880004,0.0,1,-0.10013207760995856,0.10013207760995856,0
1,0,3.091042453358316,10.725181849829225,22,8,2,0.0,15,1.25,0,1,0,0,0,0,2.70805020110221,0.22314355131420976,0,0.11615751215763173,-0.11615751215763173,0
0,0,3.1780538303479458,10.810232871566752,29,1,4,2.0,13,1.0833333333333333,1,0,0,0,0,0,2.5649493574615367,0.08004270767353636,1,-1.3978696162155004,1.3978696162155004,0
1,0,3.1780538303479458,10.666557172400957,17,13,2,0.0,32,2.6666666666666665,1,0,0,0,0,0,3.4657359027997265,0.9808292530117262,0,1.1976054609955833,-1.1976054609955833,0
0,0,3.2188758248682006,10.628811464791294,19,11,3,1.0,35,2.9166666666666665,0,1,0,0,0,0,3.5553480614894135,1.0704414117014134,1,0.7650262814604026,-0.7650262814604026,0
0,1,3.2188758248682006,10.834450124642151,25,5,3,0.0,19,1.5833333333333335,0,1,0,0,0,0,2.9444389791664403,0.45953232937844024,0,-0.5327112571451391,0.5327112571451391,1
1,0,3.1354942159291497,10.764815106334996,22,8,5,0.0,22,1.8333333333333335,0,0,1,0,0,0,3.091042453358316,0.6061358035703156,0,0.11615751215763173,-0.11615751215763173,0
1,0,3.091042453358316,10.624833387454752,26,4,5,0.0,20,1.6666666666666665,0,1,0,0,0,0,2.995732273553991,0.5108256237659906,0,-0.7490008469127294,0.7490008469127294,0
0,0,3.044522437723423,10.614769303291556,23,7,2,0.0,20,1.6666666666666665,1,0,0,0,0,0,2.995732273553991,0.5108256237659906,0,-0.10013207760995856,0.10013207760995856,0
0,1,3.2188758248682006,10.847840822175167,24,6,5,0.0,33,2.75,0,0,0,1,0,0,3.4965075614664802,1.0116009116784799,0,-0.31642166737754884,0.31642166737754884,1
0,1,3.332204510175204,10.932195840479363,20,10,2,0.0,41,3.4166666666666665,1,0,0,0,0,0,3.713572066704308,1.2286654169163074,0,0.5487366916928124,-0.5487366916928124,1
1,0,3.044522437723423,10.78035114995359,29,1,4,0.0,18,1.5,0,0,1,0,0,0,2.8903717578961645,0.4054651081081644,0,-1.3978696162155004,1.3978696162155004,0
1,0,3.091042453358316,10.654856470296197,27,3,4,0.0,35,2.9166666666666665,0,1,0,0,0,0,3.5553480614894135,1.0704414117014134,0,-0.9652904366803198,0.9652904366803198,0
0,0,3.091042453358316,10.73633145595318,18,12,3,0.0,17,1.4166666666666667,0,0,1,0,0,0,2.833213344056216,0.3483066942682158,0,0.9813158712279929,-0.9813158712279929,0
0,1,3.258096538021482,11.105558549572468,25,5,4,1.0,35,2.9166666666666665,0,0,1,0,0,0,3.5553480614894135,1.0704414117014134,1,-0.5327112571451391,0.5327112571451391,1
0,0,3.2188758248682006,10.634556526094629,16,14,3,1.0,33,2.75,0,0,0,1,0,0,3.4965075614664802,1.0116009116784799,1,1.4138950507631736,-1.4138950507631736,0
1,0,3.1354942159291497,10.791419961305229,29,1,4,1.0,17,1.4166666666666667,0,0,0,0,0,1,2.833213344056216,0.3483066942682158,1,-1.3978696162155004,1.3978696162155004,0
0,0,3.044522437723423,10.807563992730705,16,14,3,0.0,12,1.0,0,1,0,0,0,0,2.4849066497880004,0.0,0,1.4138950507631736,-1.4138950507631736,0
1,0,3.091042453358316,10.775031932997871,21,9,5,0.0,18,1.5,0,0,0,0,1,0,2.8903717578961645,0.4054651081081644,0,0.33244710192522203,-0.33244710192522203,0
1,0,3.044522437723423,10.663218037239226,16,14,3,0.0,34,2.8333333333333335,0,0,0,1,0,0,3.5263605246161616,1.0414538748281612,0,1.4138950507631736,-1.4138950507631736,0
1,0,3.1780538303479458,10.65556380062536,15,15,3,1.0,19,1.5833333333333335,0,0,1,0,0,0,2.9444389791664403,0.45953232937844024,1,1.6301846405307638,-1.6301846405307638,0
1,0,3.1780538303479458,10.658153073074491,25,5,5,0.0,31,2.5833333333333335,0,0,0,1,0,0,3.4339872044851463,0.949080554697146,0,-0.5327112571451391,0.5327112571451391,0
0,0,3.1354942159291497,10.651051893130637,15,15,4,1.0,17,1.4166666666666667,1,0,0,0,0,0,2.833213344056216,0.3483066942682158,1,1.6301846405307638,-1.6301846405307638,0
0,0,3.2188758248682006,10.60313853743474,24,6,2,3.0,11,0.9166666666666666,0,1,0,0,0,0,2.3978952727983707,-0.08701137698962981,1,-0.31642166737754884,0.31642166737754884,0
0,1,3.2188758248682006,10.9593315093533,25,5,3,0.0,12,1.0,0,0,0,0,1,0,2.4849066497880004,0.0,0,-0.5327112571451391,0.5327112571451391,1
1,0,3.091042453358316,10.722628413411364,30,0,2,0.0,16,1.3333333333333333,0,0,0,0,1,0,2.772588722239781,0.28768207245178085,0,-1.6141592059830907,1.6141592059830907,0
1,0,3.1780538303479458,10.807057720000902,19,11,5,1.0,27,2.25,0,0,1,0,0,0,3.295836866004329,0.8109302162163288,1,0.7650262814604026,-0.7650262814604026,0
0,0,3.1354942159291497,10.732519604116439,17,13,4,0.0,27,2.25,0,0,1,0,0,0,3.295836866004329,0.8109302162163288,0,1.1976054609955833,-1.1976054609955833,0
1,0,3.091042453358316,10.763165603983705,17,13,2,0.0,29,2.4166666666666665,0,0,0,0,0,1,3.367295829986474,0.8823891801984737,0,1.1976054609955833,-1.1976054609955833,0
1,0,3.1780538303479458,10.672437696511574,15,15,4,1.0,25,2.0833333333333335,0,0,0,1,0,0,3.2188758248682006,0.7339691750802005,1,1.6301846405307638,-1.6301846405307638,0
1,1,3.332204510175204,11.096303348266055,28,2,2,1.0,42,3.5,1,0,0,0,0,0,3.7376696182833684,1.252762968495368,1,-1.18158002644791,1.18158002644791,1
